ФИО,Пол,Роль в мероприятии,Список компетенций,Должность,Категория,Начало трудового стажа,Место работы,Профессия,Дата рождения,Начало трудовой деятельности в РОСАТОМ,Образование,Место образования,Год оканчания,Специальность,individual_result,Скор/стаж,Перспективность,Возраст,Количество сложных задач,Количество средних задач
ФИО_368,0,Участник мероприятия,Программные решения для бизнеса; ,Электромонтер по ремонту и обслуживанию электрооборудования,,2007-04-12,"""филиал АО """"Концерн Росэнергоатом"""" """"Опытно-демонстрационный инженерный центр по выводу из эксплуатации""""""",,2000-09-02,17.01.2022,,,,,0.0,0.07530689637089946,0,44.356982779134846,,
ФИО_309,0,Участник мероприятия,Управление качеством; ,,,2009-09-01,"""АО филиал концерна Росэнеогоатом """" калининская АЭС""""""",,1997-11-27,17.01.2022,,,2015;2014,Физика металлоа,0.0,,0,,,
ФИО_467,1,Участник мероприятия,Работы на токарных универсальных станках; ,Инженер-проектировщик 3 категории,,05.2021,"""филиал АО """"НИКИМТ-Атомстрой""""""",,2002-01-11,,,ИАТЭ НИЯУ МИФИ,,,0.0,,0,,,
ФИО_256,0,Участник мероприятия,Аддитивные технологии; ,,,2004-10-01,Акционерное общество Центральное Конструкторское Бюро Машиностроения ,,,2011,,,,,9.376484672273353,,0,,,
ФИО_152,0,Участник мероприятия,Мехатроника; ,Студент,Инженер,2010-01-18,AKKUYU NÜKLEER ANONİM ŞİRKETİ,,1988-09-06,2006-03-01,,,,,0.0,,0,28.599689871615443,,
ФИО_529,1,Участник мероприятия,Промышленная механика и монтаж; ,Инженер сменный,,дек.15,Технологический Институт Национальный Исследовательский Ядерный Университет МИФИ,,2003-09-30,2012-11-02,Высшее,Саратовский государственный технический университет им. Гагарина Ю.А.,2023,металлургия цветных металлов,55.4944327136443,,0,27.647482477489298,,
ФИО_697,0,Участник мероприятия,Корпоративная защита от внутренних угроз информационной безопасности; ,старший лаборант,Инженер,2010-01-18,"""АО """"ЕВРАЗ ОБЪЕДИНЕННЫЙ ЗАПАДНО-СИБИРСКИЙ МЕТАЛЛУРГИЧЕСКИЙ КОМБИНАТ""""""",,12.01.1978,,,,,,23.195731615999836,,0,,,
ФИО_232,0,Участник мероприятия,Управление жизненным циклом; ,Главный специалист,,дек.07,Чепецкий механический завод,,1984-11-07,-,высшее,БГТУ им. Д.Ф. Устинова,2012,Электропривод и автоматика промышленных установок и технологических комплексов,0.0,0.0,0,30.85067747373481,,
ФИО_198,0,Участник мероприятия,Мехатроника; ,ведущий инженер по ООС (эколог),,,АО Инжиниринговая компания «АСЭ» (АО ИК «АСЭ»),,,,,,,,14.626176017822342,,0,,,
ФИО_77,0,Участник мероприятия,Охрана окружающей среды; ,специалист 1 категории,Нет,2014-07-14,Горно Химический Комбинат,Радиационный контроль,26.07.1998,2012-01-11,,,,,32.13974682075051,0.02258438144726984,0,32.624036895951434,,
ФИО_41,0,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,Слесарь по КИПиА 4 разряда,,04.2002,"ФГУП ""Горно-химический комбинат""",,,,,,,,38.027116394302126,0.22137082001067704,0,39.824092306662216,1.0783367404309856,1.7556136747902082
ФИО_286,0,Участник мероприятия,Охрана труда; ,Инженер,,,"""АО Нижегородская инжиниринговая компания """"Атомэнергопроект"""" (АО """"НИАЭП"""")""",,,,,,,,7.178324858373426,,0,,,
ФИО_156,0,Участник мероприятия,Сметное дело; ,Лаборант,Инженер,,"""ООО """"Атоммаш-Сервис""""""",,1998-04-19,2013-11-27,Высшее,,,,41.92434762957973,0.12435450994073541,0,23.14087546265619,,
ФИО_649,0,Участник мероприятия,Инженерное мышление. Каракури; ,Инженер 2 категории,,2004-06-01,"ФГУП ""ВНИИА""",,1993-07-29,нет,,,,,25.351890342332098,,0,,,
ФИО_283,0,Участник мероприятия,Радиационный контроль; ,,Инженер,,Снежинский физико-технический институт,нет в предлагаемом списке,1996-06-20,,,,,,46.373348345595815,,0,,,
ФИО_618,1,Участник мероприятия,Промышленная механика и монтаж; ,нет,,2006-02-10,ФГУП ЭлетроХимПрибор,,06.12.1995,24.12.2012,,,,,7.752916725878109,0.0324802475596876,0,24.305448520444806,1.0,2.1947079745243907
ФИО_168,0,Участник мероприятия,Цифровое ПСР-Предприятие (Lean Smart Plant); ,Инженер-эколог 1 категории,Специалист (рабочие специальности),окт.07,"АО ""ВНИПИпромтехнологии""",,29.05.1990,2015-07-13,,,2008,,32.64915909849521,0.19893644621357096,0,31.22399745446795,1.4307050104184376,2.268633843305508
ФИО_27,0,Участник мероприятия,Промышленная механика и монтаж; ,,,,"""АО """"ЕВРАЗ ОБЪЕДИНЕННЫЙ ЗАПАДНО-СИБИРСКИЙ МЕТАЛЛУРГИЧЕСКИЙ КОМБИНАТ""""""",нет в предлагаемом списке,,,,,,,14.279038482000196,0.12768584074803505,0,33.24813461011536,,
